CODI_PROGRAMA,CODI_EXPEDIENT,CODI_UPC_UD,CREDITS,CURS,QUAD,SUPERA,NOTA_PROF,NOTA_NUM_AVAL,NOTA_NUM_DEF,GRUP_CLASSE
752,245476,240022,6,2011,2,S,7,7,7,10
754,248803,240022,6,2011,2,S,5.6,5.6,5.6,30
752,252404,240022,6,2011,2,S,5.4,5.4,5.4,30
752,228998,240022,6,2011,2,N,0,4,4,40
752,243556,240022,6,2011,2,S,7,7,7,40
752,261637,240011,6,2012,2,S,6.6,6.6,6.6,20
752,261858,240011,6,2012,2,S,6.1,6.1,6.1,20
752,261977,240011,6,2012,2,S,5.1,5.1,5.1,20
752,261984,240011,6,2012,2,S,9.5,9.5,9.5,20
752,262798,240011,6,2012,2,S,5.4,5.4,5.4,20
754,264583,240011,6,2012,2,S,4.7,4.7,5,20
752,258750,240012,6,2012,2,S,5,5,5,10
752,260040,240012,6,2012,2,S,6.6,6.6,6.6,10
752,261154,240012,6,2012,2,S,6.1,6.1,6.1,10
752,261231,240012,6,2012,2,S,6.5,6.5,6.5,10
752,261422,240012,6,2012,2,S,5.4,5.4,5.4,10
752,245585,240025,7.5,2011,2,N,4.1,4.1,4.1,51
752,245624,240025,7.5,2011,2,S,9,9,9,51
752,243124,240025,7.5,2011,2,S,9.4,9.4,9.4,32
753,244527,240025,7.5,2011,2,S,6.8,6.8,6.8,32
753,245212,240025,7.5,2011,2,S,6.5,6.5,6.5,32
752,245462,240025,7.5,2011,2,S,5.8,5.8,5.8,42
752,245568,240025,7.5,2011,2,S,6,6,6,42
752,245737,240025,7.5,2011,2,S,6.3,6.3,6.3,42
752,227409,240025,7.5,2011,2,S,6.8,6.8,6.8,41
752,258685,240011,6,2012,2,S,5,5,5,20
752,258748,240011,6,2012,2,S,7.3,7.3,7.3,20
752,258836,240011,6,2012,2,S,5.4,5.4,5.4,20
752,259487,240011,6,2012,2,S,5.5,5.5,5.5,20
752,259652,240011,6,2012,2,S,5,5,5,20
753,258138,240011,6,2012,2,S,6.2,6.2,6.2,30
753,258467,240011,6,2012,2,N,4.7,4.7,4.7,30
753,248550,240025,7.5,2011,2,S,6.1,6.1,6.1,32
752,232347,240025,7.5,2011,2,S,6.3,6.3,6.3,42
752,244708,240025,7.5,2011,2,S,5.9,5.9,5.9,42
752,244985,240025,7.5,2011,2,S,5.8,5.8,5.8,42
752,246373,240022,6,2011,2,S,6.6,6.6,6.6,50
752,247072,240022,6,2011,2,S,5.1,5.1,5.1,50
752,227320,240022,6,2011,2,S,6.2,6.2,6.2,60
752,248887,240022,6,2011,2,N,2.1,2.1,2.1,60
752,252422,240022,6,2011,2,S,7.2,7.2,7.2,60
752,243543,240022,6,2011,2,S,5,5,5,70
752,243969,240022,6,2011,2,S,5.1,5.1,5.1,70
752,260664,240011,6,2012,2,S,5.2,5.2,5.2,20
752,245087,240025,7.5,2011,2,S,6.8,6.8,6.8,22
752,243019,240022,6,2011,2,S,5.4,5.4,5.4,60
752,243436,240022,6,2011,2,S,7.2,7.2,7.2,60
752,244483,240022,6,2011,2,S,5.4,5.4,5.4,60
752,244888,240022,6,2011,2,S,5,5,5,60
752,245554,240022,6,2011,2,S,5,5,5,60
752,245944,240022,6,2011,2,S,6.7,6.7,6.7,60
752,247070,240022,6,2011,2,S,5,5,5,60
752,246807,240025,7.5,2011,2,S,9.3,9.3,9.3,41
752,243979,240025,7.5,2011,2,S,5.1,5.1,5.1,11
752,245517,240025,7.5,2011,2,S,5.2,5.2,5.2,11
752,245564,240025,7.5,2011,2,S,7.4,7.4,7.4,11
753,231375,240025,7.5,2011,2,N,1.1,1.1,1.1,22
752,244457,240025,7.5,2011,2,S,6,6,6,22
752,245654,240022,6,2011,2,S,6,6,6,50
752,246034,240022,6,2011,2,S,6.8,6.8,6.8,50
752,246104,240022,6,2011,2,S,6.6,6.6,6.6,50
752,246265,240022,6,2011,2,S,9.7,9.7,9.7,50
752,244252,240025,7.5,2011,2,S,8,8,8,61
752,244002,240022,6,2011,2,S,6.3,6.3,6.3,80
752,244252,240022,6,2011,2,S,6.7,6.7,6.7,80
752,245121,240022,6,2011,2,S,7.8,7.8,7.8,80
752,245190,240022,6,2011,2,S,8.4,8.4,8.4,80
752,260592,240011,6,2012,1,N,3.1,3.1,3.1,80
752,245405,240022,6,2011,2,S,7.1,7.1,7.1,70
752,245768,240022,6,2011,2,S,5,5,5,70
752,248460,240022,6,2011,2,S,6.5,6.5,6.5,70
752,250393,240022,6,2011,2,N,2.8,2.8,2.8,80
752,258750,240011,6,2012,1,S,6.6,6.6,6.6,70
752,259702,240011,6,2012,1,S,6.1,6.1,6.1,70
752,264976,240011,6,2012,1,S,5.2,5.2,5.2,80
752,265302,240011,6,2012,1,N,4.6,4.6,4.6,80
752,264578,240011,6,2012,1,S,7.1,7.1,7.1,80
752,250745,240022,6,2011,2,N,4.2,4.2,4.2,70
754,264733,240011,6,2012,1,S,5.3,5.3,5.3,60
752,258605,240011,6,2012,1,S,6.8,6.8,6.8,60
752,259479,240011,6,2012,1,S,6.4,6.4,6.4,70
752,261747,240011,6,2012,1,N,4,4,4,70
752,259082,240011,6,2012,1,S,5.3,5.3,5.3,70
752,259590,240011,6,2012,1,S,7,7,7,70
752,260864,240011,6,2012,1,N,4.3,4.3,4.3,70
752,260689,240011,6,2012,1,S,7.7,7.7,7.7,70
752,261332,240011,6,2012,1,N,2,2,2,70
753,258595,240214,6,2012,1,S,5,5,5,32
753,261197,240214,6,2012,1,N,4,4,4,32
752,258627,240011,6,2012,1,S,7.1,7.1,7.1,60
752,259196,240011,6,2012,1,N,4.1,4.1,4.1,60
752,263378,240011,6,2012,1,S,6.2,6.2,6.2,60
752,261015,240011,6,2012,1,S,6.8,6.8,6.8,70
752,228049,240011,6,2012,1,S,5.6,5.6,5.6,70
752,246396,240011,6,2012,1,S,4.6,4.6,5,70
752,258173,240011,6,2012,1,N,2.3,2.3,2.3,60
752,262744,240011,6,2012,1,S,5.9,5.9,5.9,90
752,261045,240011,6,2012,1,N,2,2,2,90
754,263332,240011,6,2012,1,S,6.3,6.3,6.3,90
754,259639,240011,6,2012,1,S,5.2,5.2,5.2,80
752,260893,240011,6,2012,1,S,6.4,6.4,6.4,80
752,261768,240011,6,2012,1,N,4.3,4.3,4.3,80
752,258885,240011,6,2012,1,S,7.2,7.2,7.2,80
752,258748,240011,6,2012,1,N,0,0,0,90
752,259638,240011,6,2012,1,S,5.8,5.8,5.8,100
752,259068,240011,6,2012,1,N,0,0,0,100
752,256634,240024,4.5,2012,1,S,5,5,5,CONV
752,260267,240011,6,2012,1,S,6.4,6.4,6.4,90
752,262656,240012,6,2012,1,S,5,5,5,
754,250555,240012,6,2011,2,N,1.5,1.5,1.5,40
752,262655,240022,6,2012,1,S,6.6,6.6,6.6,
752,262655,240011,6,2012,1,S,6.1,6.1,6.1,
752,244869,240011,6,2011,2,S,5,5,5,10
752,244974,240011,6,2011,2,N,0,0,0,10
752,245368,240011,6,2011,2,N,3.5,3.5,3.5,10
752,243985,240025,7.5,2012,1,S,8.5,8.5,8.5,21
752,245370,240025,7.5,2012,1,N,3.4,3.4,3.4,21
753,227130,240025,7.5,2012,1,S,6,6,6,21
752,246660,240025,7.5,2012,1,S,5.1,5.1,5.1,22
753,244660,240025,7.5,2012,1,N,4.2,4.2,4.2,31
752,252420,240011,6,2011,2,S,6.3,6.3,6.3,10
752,243241,240022,6,2011,2,S,7,7,7,10
752,244391,240022,6,2011,2,S,5,5,5,10
752,244495,240022,6,2011,2,S,7.4,7.4,7.4,10
752,244698,240022,6,2011,2,S,4.3,4.3,5,10
752,244848,240022,6,2011,2,S,7.8,7.8,7.8,10
752,245635,240025,7.5,2012,1,S,5,5,5,12
753,243351,240025,7.5,2012,1,N,2.7,2.7,2.7,22
752,244140,240025,7.5,2012,1,S,6.6,6.6,6.6,22
752,248887,240025,7.5,2012,1,N,4.4,4.4,4.4,22
752,250031,240025,7.5,2012,1,N,3.8,3.8,3.8,22
753,244446,240025,7.5,2012,1,S,5,5,5,31
752,247069,240025,7.5,2012,1,N,2.6,2.6,2.6,31
752,258742,240025,7.5,2012,1,S,7.1,7.1,7.1,31
752,260378,240011,6,2012,1,S,5,5,5,50
752,259366,240011,6,2012,1,S,9,9,9,50
752,258731,240011,6,2012,1,S,6,6,6,50
752,260173,240011,6,2012,1,N,2.8,2.8,2.8,50
753,245781,240025,7.5,2012,1,N,3.9,3.9,3.9,21
752,244972,240011,6,2012,1,N,2.4,2.4,2.4,40
752,261151,240011,6,2012,1,S,5,5,5,40
752,244468,240011,6,2012,1,S,5,5,5,40
752,259723,240011,6,2012,1,S,6.3,6.3,6.3,40
752,261974,240011,6,2012,1,S,7,7,7,50
754,263317,240011,6,2012,1,N,0,0,0,50
752,244340,240022,6,2011,2,S,8.3,8.3,8.3,30
752,245132,240022,6,2011,2,S,4,4,5,30
753,245253,240022,6,2011,2,N,2.1,2.1,2.1,30
753,245546,240022,6,2011,2,S,8.8,8.8,8.8,30
752,245584,240022,6,2011,2,S,5,5,5,30
752,245640,240022,6,2011,2,S,7.9,7.9,7.9,30
753,246384,240022,6,2011,2,S,7,7,7,30
752,260299,240014,6,2012,1,S,9.5,9.5,9.5,CONV
752,259137,240011,6,2012,1,S,7.2,7.2,7.2,40
752,259789,240011,6,2012,1,S,7.3,7.3,7.3,40
752,261459,240011,6,2012,1,S,8.7,8.7,8.7,40
752,245590,240022,6,2011,2,S,7.5,7.5,7.5,20
752,245639,240022,6,2011,2,S,7,7,7,20
753,231333,240022,6,2011,2,S,5.6,5.6,5.6,30
752,243776,240022,6,2011,2,S,9.4,9.4,9.4,20
752,243988,240022,6,2011,2,S,7.6,7.6,7.6,20
752,244041,240022,6,2011,2,S,5.8,5.8,5.8,20
752,245017,240022,6,2011,2,S,8.7,8.7,8.7,20
752,245087,240022,6,2011,2,S,8.6,8.6,8.6,20
754,258629,240011,6,2012,1,S,5,5,5,10
752,260465,240011,6,2012,1,S,9.9,9.9,9.9,10
752,259337,240011,6,2012,1,S,6.3,6.3,6.3,10
752,260444,240011,6,2012,1,S,5.2,5.2,5.2,10
752,258275,240011,6,2012,1,S,6.7,6.7,6.7,10
752,259924,240012,6,2012,1,S,5.3,5.3,5.3,20
752,258822,240012,6,2012,1,N,3.3,3.3,3.3,20
752,261216,240011,6,2012,1,S,9,9,9,10
754,262112,240011,6,2012,1,N,1.2,1.2,1.2,10
752,261942,240011,6,2012,1,S,6.7,6.7,6.7,10
752,259000,240011,6,2012,1,S,6,6,6,10
752,261735,240011,6,2012,1,S,5.9,5.9,5.9,10
752,259187,240012,6,2012,1,S,7.5,7.5,7.5,20
752,258685,240011,6,2012,1,N,3.2,3.2,3.2,100
752,261381,240012,6,2012,1,S,6.1,6.1,6.1,20
752,264542,240012,6,2012,1,N,4.1,4.1,4.1,20
753,260191,240012,6,2012,1,S,5.5,5.5,5.5,30
753,261365,240012,6,2012,1,N,4.6,4.6,4.6,30
753,264631,240012,6,2012,1,N,1.5,1.5,1.5,30
752,259986,240012,6,2012,1,S,6.7,6.7,6.7,40
752,245865,240012,6,2012,1,N,3.9,3.9,3.9,50
752,260666,240012,6,2012,1,S,7.1,7.1,7.1,70
752,261788,240012,6,2012,1,S,6.3,6.3,6.3,70
752,259037,240012,6,2012,1,S,8.1,8.1,8.1,80
752,264976,240012,6,2012,1,N,4.4,4.4,4.4,80
752,262806,240012,6,2012,1,N,2,2,2,80
752,259963,240012,6,2012,1,N,4.3,4.3,4.3,80
752,259951,240012,6,2012,1,S,6.5,6.5,6.5,80
752,259487,240012,6,2012,1,N,1.9,1.9,1.9,80
754,248812,240012,6,2012,1,S,6.4,6.4,6.4,60
752,258719,240012,6,2012,1,S,8.2,8.2,8.2,70
752,261747,240012,6,2012,1,N,3.1,3.1,3.1,70
752,261977,240012,6,2012,1,S,6.7,6.7,6.7,70
752,245113,240012,6,2012,1,S,5.1,5.1,5.1,60
752,261943,240012,6,2012,1,S,8.2,8.2,8.2,60
752,259430,240012,6,2012,1,S,5.2,5.2,5.2,70
754,263935,240014,6,2012,1,N,1.5,1.5,1.5,80
752,261475,240014,6,2012,1,S,5.5,5.5,5.5,80
752,258318,240014,6,2012,1,S,6.2,6.2,6.2,80
752,261781,240014,6,2012,1,S,5.6,5.6,5.6,80
752,258885,240014,6,2012,1,S,6.2,6.2,6.2,80
754,265097,240014,6,2012,1,S,5,5,5,90
752,264523,240014,6,2012,1,S,7.4,7.4,7.4,90
752,265194,240014,6,2012,1,S,6.7,6.7,6.7,90
752,263085,240014,6,2012,1,S,5,5,5,90
752,246156,240013,6,2012,1,S,6.1,6.1,6.1,60
752,259479,240013,6,2012,1,S,5.1,5.1,5.1,70
752,261150,240013,6,2012,1,S,6.3,6.3,6.3,60
752,259309,240013,6,2012,1,N,3.9,3.9,3.9,60
752,261943,240013,6,2012,1,S,7.5,7.5,7.5,60
752,261591,240013,6,2012,1,N,4,4,4,60
752,259430,240013,6,2012,1,N,4.6,4.6,4.6,70
752,260099,240013,6,2012,1,S,7.2,7.2,7.2,70
752,261747,240013,6,2012,1,N,3,3,3,70
752,259652,240013,6,2012,1,N,4.4,4.4,4.4,70
752,259597,240013,6,2012,1,N,4.1,4.1,4.1,70
752,259148,240013,6,2012,1,S,8,8,8,70
752,261782,240025,7.5,2012,2,S,7.9,7.9,7.9,12
752,259480,240015,6,2012,1,N,3.1,3.1,3.1,63
752,261527,240015,6,2012,1,S,8.1,8.1,8.1,63
752,248927,240024,4.5,2012,1,S,7.3,7.3,7.3,20
752,243985,240024,4.5,2012,1,S,6.5,6.5,6.5,20
752,258627,240013,6,2012,1,N,4.6,4.6,4.6,60
752,258824,240013,6,2012,1,N,1,1,1,60
752,262081,240013,6,2012,1,S,6.1,6.1,6.1,60
752,260253,240025,7.5,2012,2,S,5,5,5,12
753,245327,240015,6,2012,1,S,7.2,7.2,7.2,71
752,260930,240015,6,2012,1,S,5.9,5.9,5.9,71
752,260861,240015,6,2012,1,S,5,5,5,71
752,259607,240015,6,2012,1,S,6.7,6.7,6.7,71
752,259387,240015,6,2012,1,S,5,5,5,71
752,259597,240015,6,2012,1,N,0.9,0.9,0.9,71
752,258754,240015,6,2012,1,N,4.3,4.3,4.3,71
752,260689,240015,6,2012,1,S,9.3,9.3,9.3,71
752,260673,240015,6,2012,1,N,1.9,1.9,1.9,72
753,246301,240224,4.5,2012,1,N,0,0,0,30
753,246133,240224,4.5,2012,1,S,5.4,5.4,5.4,30
753,244660,240224,4.5,2012,1,N,4.4,4.4,4.4,30
752,245308,240024,4.5,2012,1,S,6.7,6.7,6.7,20
754,264670,240011,6,2012,2,S,6.7,6.7,6.7,10
752,258113,240011,6,2012,2,S,7.1,7.1,7.1,20
752,258824,240015,6,2012,1,S,5.3,5.3,5.3,62
752,261092,240015,6,2012,1,S,9,9,9,63
752,258474,240015,6,2012,1,S,5,5,5,63
752,258957,240015,6,2012,1,N,3.7,3.7,3.7,82
752,264976,240015,6,2012,1,S,5.2,5.2,5.2,82
752,262056,240015,6,2012,1,N,2,2,2,82
753,227130,240224,4.5,2012,1,S,7.3,7.3,7.3,30
752,244290,240024,4.5,2012,1,S,7.9,7.9,7.9,20
754,265085,240015,6,2012,1,N,0,0,0,102
752,261345,240022,6,2012,2,S,8.5,8.5,8.5,10
752,261577,240022,6,2012,2,S,8.1,8.1,8.1,10
752,261897,240022,6,2012,2,S,4.5,4.5,5,10
752,265098,240022,6,2012,2,S,5.1,5.1,5.1,10
752,259137,240025,7.5,2012,2,S,5.1,5.1,5.1,62
752,261092,240025,7.5,2012,2,N,0.1,0.1,0.1,62
752,261950,240025,7.5,2012,2,S,5.1,5.1,5.1,62
752,264455,240025,7.5,2012,2,S,5.2,5.2,5.2,62
752,259702,240015,6,2012,1,S,5,5,5,72
752,261206,240015,6,2012,1,S,6.3,6.3,6.3,72
752,258610,240015,6,2012,1,S,5,5,5,72
752,261446,240015,6,2012,1,S,5.6,5.6,5.6,72
752,264578,240015,6,2012,1,S,5.5,5.5,5.5,81
752,260424,240015,6,2012,1,S,7,7,7,81
753,245650,240224,4.5,2012,1,S,5.6,5.6,5.6,30
753,250346,240224,4.5,2012,1,S,6,6,6,30
753,245297,240224,4.5,2012,1,S,7.2,7.2,7.2,30
754,263169,240015,6,2012,1,N,2,2,2,92
752,263937,240015,6,2012,1,N,0.5,0.5,0.5,92
752,258778,240015,6,2012,1,S,7.9,7.9,7.9,11
752,263243,240015,6,2012,1,N,0,0,0,11
752,258490,240015,6,2012,1,S,6.6,6.6,6.6,11
752,259441,240015,6,2012,1,S,5,5,5,11
752,262292,240024,4.5,2012,1,S,8.4,8.4,8.4,10
752,243956,240024,4.5,2012,1,S,5,5,5,10
752,262806,240012,6,2012,2,N,4.6,4.6,4.6,40
752,245812,240022,6,2012,2,S,5.9,5.9,5.9,10
752,258490,240022,6,2012,2,N,4,4,4,10
752,259602,240022,6,2012,2,S,6.9,6.9,6.9,10
752,259125,240025,7.5,2012,2,S,5.8,5.8,5.8,61
752,260095,240025,7.5,2012,2,S,5.4,5.4,5.4,61
752,260804,240025,7.5,2012,2,N,1.3,1.3,1.3,61
752,260861,240025,7.5,2012,2,N,3.4,3.4,3.4,61
752,261273,240025,7.5,2012,2,S,7.2,7.2,7.2,61
752,263085,240025,7.5,2012,2,S,5.2,5.2,5.2,61
753,264939,240214,6,2012,2,S,5.5,5.5,5.5,30
752,259261,240015,6,2012,1,N,3.2,3.2,3.2,92
752,264489,240015,6,2012,1,S,8.5,8.5,8.5,101
752,259554,240015,6,2012,1,N,2.3,2.3,2.3,101
754,248724,240015,6,2012,1,N,0,0,0,101
752,261779,240015,6,2012,1,S,9.1,9.1,9.1,101
754,264641,240015,6,2012,1,N,0,0,0,101
752,264128,240015,6,2012,1,N,4.3,4.3,4.3,101
752,260427,240015,6,2012,1,S,5.4,5.4,5.4,102
752,261984,240015,6,2012,1,S,8.7,8.7,8.7,102
752,258507,240015,6,2012,1,S,7.4,7.4,7.4,102
754,246013,240021,6,2012,1,S,6,6,6,10
752,252403,240021,6,2012,1,S,5.4,5.4,5.4,10
752,259430,240025,7.5,2012,2,S,5,5,5,52
752,259981,240025,7.5,2012,2,S,6.7,6.7,6.7,52
752,261281,240025,7.5,2012,2,S,5.1,5.1,5.1,52
752,261446,240025,7.5,2012,2,S,5,5,5,52
752,261541,240025,7.5,2012,2,S,5.8,5.8,5.8,52
753,258307,240214,6,2012,2,N,0,0,0,30
752,260071,240015,6,2012,1,S,9.2,9.2,9.2,92
752,258115,240015,6,2012,1,N,1.4,1.4,1.4,92
752,259541,240015,6,2012,1,S,7,7,7,92
752,260267,240015,6,2012,1,S,8.2,8.2,8.2,92
752,245394,240021,6,2012,1,S,5.8,5.8,5.8,20
752,245447,240021,6,2012,1,S,5.1,5.1,5.1,30
753,248407,240021,6,2012,1,S,5.1,5.1,5.1,30
752,250115,240021,6,2012,1,N,4,4,4,30
752,244060,240021,6,2012,1,N,4.3,4.3,4.3,30
752,244746,240021,6,2012,1,S,5.6,5.6,5.6,10
752,244758,240021,6,2012,1,N,3.8,3.8,3.8,10
752,246391,240021,6,2012,1,S,4,4,5,10
752,261708,240022,6,2012,2,S,4.6,4.6,5,40
752,262953,240022,6,2012,2,S,5.4,5.4,5.4,40
752,258902,240022,6,2012,2,S,5,5,5,50
752,254421,240021,6,2012,1,N,4,4,4,20
752,244140,240021,6,2012,1,S,5.2,5.2,5.2,20
754,248539,240021,6,2012,1,S,5.6,5.6,5.6,20
752,244869,240021,6,2012,1,S,5,5,5,20
752,261239,240014,6,2012,1,S,7,7,7,50
752,261014,240014,6,2012,1,S,5,5,5,50
752,259904,240014,6,2012,1,S,5.1,5.1,5.1,50
754,263317,240014,6,2012,1,N,0,0,0,50
752,260193,240014,6,2012,1,S,5,5,5,60
752,260194,240014,6,2012,1,S,6,6,6,60
754,252715,240022,6,2012,2,N,4,4,4,40
752,259217,240022,6,2012,2,S,6.1,6.1,6.1,40
752,260807,240022,6,2012,2,S,6.3,6.3,6.3,40
753,258347,240012,6,2012,2,N,3.7,3.7,3.7,30
753,260061,240012,6,2012,2,N,4.1,4.1,4.1,30
753,260601,240012,6,2012,2,S,6.1,6.1,6.1,30
752,259723,240014,6,2012,1,S,5.3,5.3,5.3,40
752,261800,240014,6,2012,1,S,6.6,6.6,6.6,40
752,259470,240014,6,2012,1,S,7.9,7.9,7.9,40
752,259342,240014,6,2012,1,S,5,5,5,50
753,259854,240025,7.5,2012,2,S,5.8,5.8,5.8,31
753,259973,240025,7.5,2012,2,S,5.5,5.5,5.5,31
753,260695,240025,7.5,2012,2,S,6.4,6.4,6.4,31
753,264663,240025,7.5,2012,2,S,6.9,6.9,6.9,31
753,265066,240025,7.5,2012,2,N,4.1,4.1,4.1,31
752,263085,240012,6,2012,2,N,2.4,2.4,2.4,20
754,263317,240012,6,2012,2,N,0,0,0,20
752,263937,240012,6,2012,2,N,3.4,3.4,3.4,20
754,264539,240012,6,2012,2,N,0,0,0,20
753,262265,240012,6,2012,2,N,3.2,3.2,3.2,30
752,260950,240025,7.5,2012,2,S,5.5,5.5,5.5,22
752,265194,240025,7.5,2012,2,S,5.6,5.6,5.6,22
752,258824,240025,7.5,2012,2,S,5.3,5.3,5.3,82
752,259401,240025,7.5,2012,2,N,3,3,3,82
752,259597,240025,7.5,2012,2,N,4.3,4.3,4.3,82
752,258742,240015,6,2012,1,S,5,5,5,
752,260462,240012,6,2012,2,N,4.6,4.6,4.6,20
752,260663,240012,6,2012,2,S,9,9,9,20
752,259037,240022,6,2012,2,S,7.6,7.6,7.6,60
752,259125,240022,6,2012,2,S,4.5,4.5,5,60
752,259137,240022,6,2012,2,S,5.7,5.7,5.7,60
752,259477,240013,6,2012,1,S,5.3,5.3,5.3,20
752,262851,240013,6,2012,1,N,3.1,3.1,3.1,20
752,260528,240013,6,2012,1,S,5,5,5,20
753,258467,240013,6,2012,1,N,3.9,3.9,3.9,30
753,260061,240013,6,2012,1,N,1.3,1.3,1.3,30
753,261365,240013,6,2012,1,N,3.3,3.3,3.3,30
753,261949,240023,6,2012,1,N,4.1,4.1,4.1,30
752,261216,240015,6,2012,1,S,8.1,8.1,8.1,12
752,245447,240015,6,2012,1,S,8.4,8.4,8.4,12
752,245316,240025,7.5,2012,2,S,6.4,6.4,6.4,82
752,259405,240013,6,2012,1,S,5,5,5,10
752,261797,240013,6,2012,1,N,3.8,3.8,3.8,10
752,260248,240013,6,2012,1,S,5,5,5,10
752,261974,240022,6,2012,2,S,5.4,5.4,5.4,50
754,259639,240022,6,2012,2,N,4.4,4.4,4.4,60
752,259874,240022,6,2012,2,N,4.7,4.7,4.7,60
752,259997,240022,6,2012,2,S,6.4,6.4,6.4,60
752,260804,240022,6,2012,2,N,3.2,3.2,3.2,60
752,261575,240022,6,2012,2,N,4,4,4,60
752,262081,240022,6,2012,2,S,6.3,6.3,6.3,60
752,243956,240022,6,2012,2,N,0,0,0,70
752,245370,240022,6,2012,2,N,3.3,3.3,3.3,70
752,258272,240025,7.5,2012,2,N,3.3,3.3,3.3,82
753,261946,240015,6,2012,1,S,7.9,7.9,7.9,31
753,258628,240015,6,2012,1,S,5.5,5.5,5.5,31
752,260382,240013,6,2012,1,S,5.8,5.8,5.8,100
754,265085,240013,6,2012,1,N,1.1,1.1,1.1,100
752,262794,240013,6,2012,1,N,4,4,4,100
752,258685,240013,6,2012,1,N,3.5,3.5,3.5,100
753,250346,240013,6,2012,1,S,6.8,6.8,6.8,10
754,258193,240013,6,2012,1,N,3.7,3.7,3.7,10
752,260549,240013,6,2012,1,S,7.2,7.2,7.2,10
754,262866,240022,6,2012,2,S,6.5,6.5,6.5,50
752,262923,240022,6,2012,2,S,6.3,6.3,6.3,50
754,265101,240022,6,2012,2,S,5,5,5,50
752,258320,240022,6,2012,2,S,4.3,4.3,5,60
752,263340,240013,6,2012,1,S,5.9,5.9,5.9,30
753,258595,240013,6,2012,1,N,3.9,3.9,3.9,30
753,245254,240013,6,2012,1,N,3.1,3.1,3.1,30
753,258899,240013,6,2012,1,S,5,5,5,30
753,259207,240013,6,2012,1,N,3.2,3.2,3.2,30
753,261142,240015,6,2012,1,N,3.1,3.1,3.1,32
753,265248,240015,6,2012,1,N,0.5,0.5,0.5,32
753,245297,240013,6,2012,1,S,5,5,5,30
753,259661,240013,6,2012,1,N,1.1,1.1,1.1,30
753,264827,240013,6,2012,1,N,4.3,4.3,4.3,30
753,259743,240013,6,2012,1,N,1.7,1.7,1.7,30
753,264663,240013,6,2012,1,S,4.7,4.7,5,30
753,259167,240013,6,2012,1,S,5.7,5.7,5.7,30
753,264939,240013,6,2012,1,N,3.2,3.2,3.2,30
752,258865,240025,7.5,2012,2,S,5.4,5.4,5.4,42
752,261774,240025,7.5,2012,2,S,6.2,6.2,6.2,42
752,260427,240014,6,2012,1,N,0,0,0,100
752,259068,240014,6,2012,1,N,0,0,0,100
752,265060,240014,6,2012,1,N,4.5,4.5,4.5,100
752,259108,240022,6,2012,2,N,4,4,4,70
752,259441,240022,6,2012,2,S,6.6,6.6,6.6,70
752,259211,240025,7.5,2012,2,S,5.2,5.2,5.2,41
752,260099,240025,7.5,2012,2,S,5.7,5.7,5.7,41
752,260666,240025,7.5,2012,2,S,5.9,5.9,5.9,41
752,259554,240014,6,2012,1,S,5.8,5.8,5.8,100
752,256762,240014,6,2012,1,N,0,0,0,100
754,265085,240014,6,2012,1,N,0,0,0,100
754,264293,240014,6,2012,1,S,7.2,7.2,7.2,100
754,264852,240014,6,2012,1,N,0,0,0,90
754,262734,240014,6,2012,1,N,4.6,4.6,4.6,90
752,260664,240014,6,2012,1,N,4.5,4.5,4.5,90
752,261627,240014,6,2012,1,S,6.5,6.5,6.5,100
752,260016,240014,6,2012,1,N,0,0,0,100
752,247121,240014,6,2011,2,S,6,6,6,40
754,247176,240014,6,2011,2,N,0,0,0,40
752,244115,240015,6,2011,2,N,3.5,3.5,3.5,11
752,244530,240015,6,2011,2,N,3.6,3.6,3.6,11
752,244626,240015,6,2011,2,S,5,5,5,11
752,243546,240023,6,2011,2,S,6.1,6.1,6.1,10
752,245403,240024,4.5,2011,2,S,5.5,5.5,5.5,20
752,245447,240024,4.5,2011,2,N,4.7,4.7,4.7,20
752,245944,240024,4.5,2011,2,S,5.4,5.4,5.4,60
754,250135,240023,6,2011,2,N,2.1,2.1,2.1,80
752,251070,240023,6,2011,2,S,5.9,5.9,5.9,80
752,245591,240014,6,2011,2,S,6.7,6.7,6.7,20
752,245637,240014,6,2011,2,N,0,0,0,20
754,248457,240014,6,2011,2,S,5.7,5.7,5.7,20
752,248460,240014,6,2011,2,S,5,5,5,20
754,248803,240014,6,2011,2,S,6,6,6,20
754,250841,240014,6,2011,2,S,7,7,7,20
752,243582,240014,6,2011,2,S,6.2,6.2,6.2,40
752,244826,240014,6,2011,2,N,0,0,0,40
752,245132,240014,6,2011,2,S,5.5,5.5,5.5,40
752,245638,240024,4.5,2011,2,S,7.7,7.7,7.7,20
752,245733,240024,4.5,2011,2,S,7.1,7.1,7.1,20
752,244626,240024,4.5,2011,2,S,6.3,6.3,6.3,60
752,244886,240024,4.5,2011,2,S,5.2,5.2,5.2,60
752,245521,240024,4.5,2011,2,S,6.7,6.7,6.7,60
752,245554,240024,4.5,2011,2,S,6.6,6.6,6.6,60
752,245665,240024,4.5,2011,2,S,10,10,10,60
752,245432,240023,6,2011,2,N,3,3,3,80
752,246800,240023,6,2011,2,S,5.6,5.6,5.6,80
754,231816,240014,6,2011,2,S,4.5,4.5,5,20
752,244290,240014,6,2011,2,S,4.5,4.5,5,20
752,244844,240014,6,2011,2,S,8,8,8,20
752,259479,240021,6,2012,2,S,6.1,6.1,6.1,50
